raw_text,cleaned_text,domain,sentiment,intensity,intensity_level
很准时，菜品不错,很准时 菜品不错,WAIMAI,1,2.5,2
??香港女?客看? 束河古?上?一?酒店招牌，???了[哈哈],香港女 客看 束河古 上 一 酒店招牌 了 哈哈,WEIBO,1,5.0,5
好吃挺快的,好吃挺快的,WAIMAI,1,3.5,3
酒店的环境很好，但因为周边修路的缘故，进出市区堵的比较厉害。房间内的设施不错，但个别细节的维护还需要提高。,酒店的环境很好 但因为周边修路的缘故 进出市区堵的比较厉害 房间内的设施不错 但个别细节的维护还需要提高,ChnSentiCorp,1,4.9,5
可千万别把身体撑坏了。//@西安许姐: [哈哈],可千万别把身体撑坏了 哈哈,WEIBO,1,3.8,4
#春天去九寨#漂亮的白色牦牛常被牵来和游客拍照。但据说白色牦牛是“白化病”患者，在牦牛群里地位很低[悲伤],漂亮的白色牦牛常被牵来和游客拍照 但据说白色牦牛是 白化病 患者 在牦牛群里地位很低 悲伤,WEIBO,0,2.1,2
[嘻嘻] //@红杉曹毅：two sequoia us portfolios[赞],嘻嘻 sequoia us portfolios 赞,WEIBO,1,4.7,5
补充一下：洗发水也要自备。如果您认为洗洁精同样可以洗发的话，那就无所谓啦！,补充一下 洗发水也要自备 如果您认为洗洁精同样可以洗发的话 那就无所谓啦,ChnSentiCorp,0,5.0,5
[太开心]真心感谢大家的关注和参与，中奖数量有限，可是我们的活动无限，希望大家多多参与，欢迎来到温泉水公园游玩体验！//@藕心永恒: #温泉水公园1111#之前倒计时连发三弹都木有中，小小心脏那个伤啊[泪]，好在@云南华侨城 活动一波接一波，让我们双十一相约温泉水公园，一起幸福＂脱光＂[嘻嘻],太开心 真心感谢大家的关注和参与 中奖数量有限 可是我们的活动无限 希望大家多多参与 欢迎来到温泉水公园游玩体验 之前倒计时连发三弹都木有中 小小心脏那个伤啊 泪 好在 活动一波接一波 让我们双十一相约温泉水公园 一起幸福 脱光 嘻嘻,WEIBO,0,5.0,5
"客观来说,只是自身的一点经验加上收集的功夫堆积出来的.专业性和系统性不够,里面的所谓经验方法还需要进一步考证.",客观来说 只是自身的一点经验加上收集的功夫堆积出来的 专业性和系统性不够 里面的所谓经验方法还需要进一步考证,ChnSentiCorp,0,1.5,1
z我在这里: #台山汽车总站办公楼#走啦走啦，[嘻嘻] http://t.cn/SIIi6b,z我在这里 走啦走啦 嘻嘻,WEIBO,1,1.3,1
散热没有想象的好，很热，linux系统是没有安装图形界面的，只有字符，一般人只能是换系统，而且换系统很不方便，需要修改bios下，改为IDE模式，而且装了VISTA后没办法激活，很麻烦，正在找解决办法,散热没有想象的好 很热 linux系统是没有安装图形界面的 只有字符 一般人只能是换系统 而且换系统很不方便 需要修改bios下 改为IDE模式 而且装了VISTA后没办法激活 很麻烦 正在找解决办法,ChnSentiCorp,0,3.6,4
12点50订的餐，14点50送到。披萨凉的透透的，怎么吃啊？,12点50订的餐 14点50送到 披萨凉的透透的 怎么吃啊,WAIMAI,0,1.9,2
就是你?的～?怪人家唱道破音～[鼓掌] //@??川:那一首啊,就是你 的 怪人家唱道破音 鼓掌,WEIBO,1,0.0,0
好多肉啊，又便宜，很不错哦,好多肉啊 又便宜 很不错哦,WAIMAI,1,2.6,3
夜里看球，陪伴我三年的galaxy tab不慎掉进马桶，连矿工模式也进不去了，终告寿终正寝，早上和死党聊情人节怎么过，他说准备买几朵百合给老婆，我问为啥不买玫瑰，他说房子刚装修完，百合可以闻味儿，快凋了还能炒菜熬粥......#果然婚后爱情就便实用主义了啊# 严重鄙视[哈哈],夜里看球 陪伴我三年的galaxy tab不慎掉进马桶 连矿工模式也进不去了 终告寿终正寝 早上和死党聊情人节怎么过 他说准备买几朵百合给老婆 我问为啥不买玫瑰 他说房子刚装修完 百合可以闻味儿 快凋了还能炒菜熬粥 严重鄙视 哈哈,WEIBO,1,1.3,1
狗狗的表情。。。。[哈哈],狗狗的表情 哈哈,WEIBO,1,4.1,4
饭到的很快，服务非常好。,饭到的很快 服务非常好,WAIMAI,1,5.0,5
听别人介绍了说挺好的，我就买了，但是儿子一点都不喜欢，我也不怎么喜欢，呵呵,听别人介绍了说挺好的 我就买了 但是儿子一点都不喜欢 我也不怎么喜欢 呵呵,ChnSentiCorp,0,5.0,5
[good]//@SuperMeee_BigYuuu:@Tesia徐毛毛 @墨荷容雪 下次去挨个吃！[鼓掌][鼓掌][鼓掌][鼓掌],good 下次去挨个吃 鼓掌 鼓掌 鼓掌 鼓掌,WEIBO,1,5.0,5
态度很好，效率很高，给十分赞,态度很好 效率很高 给十分赞,WAIMAI,1,5.0,5
手摇的没事//@羊妈妈儿童创意农场:大人严密监控下玩玩呗。//@醉荷闲趣:机器的飞轮、顶端应该放玉米的入口都裸露着，不适合小朋友玩的，太危险啦！！！[怒],手摇的没事,WEIBO,0,0.9,1
有点重，但是挺时尚的。能有操作系统那就是太完美了，刚买完这款，T6600的那款也就4799了，感觉这款应该没有那款好！,有点重 但是挺时尚的 能有操作系统那就是太完美了 刚买完这款 T6600的那款也就4799了 感觉这款应该没有那款好,ChnSentiCorp,0,5.0,5
矿泉水订了，没给，服了,矿泉水订了 没给 服了,WAIMAI,0,1.2,1
酒店很清静，是典型的商务住宿选择，早餐不是自助而是套餐也很有特色，主要在天津干道边交通还算方便。没有娱乐设施，喜欢热闹的不应该住在这里。,酒店很清静 是典型的商务住宿选择 早餐不是自助而是套餐也很有特色 主要在天津干道边交通还算方便 没有娱乐设施 喜欢热闹的不应该住在这里,ChnSentiCorp,1,5.0,5
宝宝一岁两个月买了这套书，他非常喜欢，因为书的内容浅显易懂，最重要的是几乎每一页上都有可以让宝宝翻动折起的地方，小小的马桶盖，五颜六色的泡泡，内容丰富的冰箱...激发宝宝探索的欲望，值得推荐！提醒一点要注意，最好大人拿着书给宝宝讲，同时引导鼓励宝宝翻动书中的活动部分，不要让宝宝自己拿着书自由翻看，否则宝宝自己容易把书中活动的地方撕下来。,宝宝一岁两个月买了这套书 他非常喜欢 因为书的内容浅显易懂 最重要的是几乎每一页上都有可以让宝宝翻动折起的地方 小小的马桶盖 五颜六色的泡泡 内容丰富的冰箱 激发宝宝探索的欲望 值得推荐 提醒一点要注意 最好大人拿着书给宝宝讲 同时引导鼓励宝宝翻动书中的活动部分 不要让宝宝自己拿着书自由翻看 否则宝宝自己容易把书中活动的地方撕下来,ChnSentiCorp,1,5.0,5
牛逼。终于有了全家福。明儿北京青公馆蘑菇青年趴准备中。//@青年志OPENYouthology:#青动态#全家福！[爱你][爱你],牛逼 终于有了全家福 明儿北京青公馆蘑菇青年趴准备中,WEIBO,1,5.0,5
太需要了[泪]//@淼钧:?州的童鞋留意了 // @区艺献 :很公益，转给各位朋友，帮下人，自己都开心，积D德啦朋友。,太需要了 泪 很公益 转给各位朋友 帮下人 自己都开心 积D德啦朋友,WEIBO,0,5.0,5
[怒]，代表团的领导，你们敢再无耻一点吗。@李永波，出来澄清下，做得出就要敢认,怒 代表团的领导 你们敢再无耻一点吗,WEIBO,0,2.9,3
买回来才发现，原来好多年前购买的张爱玲的书里已经收录下了这些短篇，所以有上当的感觉。,买回来才发现 原来好多年前购买的张爱玲的书里已经收录下了这些短篇 所以有上当的感觉,ChnSentiCorp,0,3.6,4
整体都很不错,整体都很不错,WAIMAI,1,4.4,4
手抓饼很好吃，要免配送费就完美了,手抓饼很好吃 要免配送费就完美了,WAIMAI,1,4.2,4
我是中国之声“今晚听吧”的听友，听到尹老师做的这一次节目，就立即想购买此书。可是问遍了我们这所有的书店，竟然没有。于是，我只好抱着试一试的态度上当当网看，因为第一次网上购书，也没抱多大希望。今天书来了，感觉很好，当然是指当当的服务、价格、质量，同时挑了几篇看，三个字“太棒了”。今后，我还会在当当购书。,我是中国之声 今晚听吧 的听友 听到尹老师做的这一次节目 就立即想购买此书 可是问遍了我们这所有的书店 竟然没有 于是 我只好抱着试一试的态度上当当网看 因为第一次网上购书 也没抱多大希望 今天书来了 感觉很好 当然是指当当的服务 价格 质量 同时挑了几篇看 三个字 太棒了 今后 我还会在当当购书,ChnSentiCorp,1,5.0,5
"散热口很烫,可以加热水杯,也许AMD的CPU就这个德性,重装XP系统很麻烦",散热口很烫 可以加热水杯 也许AMD的CPU就这个德性 重装XP系统很麻烦,ChnSentiCorp,0,3.8,4
书什么时候才到？定了10天了，还没见货，以前货到付款都没这么久，真是的，收了钱就不紧张了，烦烦烦！！！！！,书什么时候才到 定了10天了 还没见货 以前货到付款都没这么久 真是的 收了钱就不紧张了 烦烦烦,ChnSentiCorp,0,5.0,5
感谢快乐出发，拍得真好[鼓掌],感谢快乐出发 拍得真好 鼓掌,WEIBO,1,5.0,5
#青春约你看宁夏#“大黄鸭”现身北塔湖[嘻嘻],大黄鸭 现身北塔湖 嘻嘻,WEIBO,1,1.9,2
"1谁家干锅土豆片放肉？你们厨师在他么蓝翔还是新东方学的？懂不懂常识？,2,、1小时45分钟的送餐时间谁受得了？你们是请乌龟给送的餐吗？",1谁家干锅土豆片放肉 你们厨师在他么蓝翔还是新东方学的 懂不懂常识 2 1小时45分钟的送餐时间谁受得了 你们是请乌龟给送的餐吗,WAIMAI,0,2.8,3
"太恶心了....什么玩意好难吃啊,送的还巨慢",太恶心了 什么玩意好难吃啊 送的还巨慢,WAIMAI,0,5.0,5
外观不错，和网上的图片不同，但是很满意。屏幕很舒服。改XP也很容易。,外观不错 和网上的图片不同 但是很满意 屏幕很舒服 改XP也很容易,ChnSentiCorp,1,5.0,5
本人是大二学生，处于大学的迷茫期，身边的人，尤其师兄师姐和家人总是或多或少灌输他们的认知，大学的出路很难明朗起来。本人一直在寻找属于自己的明灯，恰好发现新东方的这本书，实在如获至宝的感觉。这本书批判了很多传统的观念，不管是大学还是工作的人都适合看，甚至未入大学校门的高中生也非常值得一看，本人亦向别人推荐了这本书，希望也能帮助到你！,本人是大二学生 处于大学的迷茫期 身边的人 尤其师兄师姐和家人总是或多或少灌输他们的认知 大学的出路很难明朗起来 本人一直在寻找属于自己的明灯 恰好发现新东方的这本书 实在如获至宝的感觉 这本书批判了很多传统的观念 不管是大学还是工作的人都适合看 甚至未入大学校门的高中生也非常值得一看 本人亦向别人推荐了这本书 希望也能帮助到你,ChnSentiCorp,1,5.0,5
#新鲜分享#建筑界的表情帝，好销魂[哈哈][哈哈]~via爱志尚,建筑界的表情帝 好销魂 哈哈 哈哈 via爱志尚,WEIBO,1,5.0,5
整个醋都撒了，肉夹馍全都泡软了没法吃，凉皮没醋也没法吃，把外卖扔给我就跑了。送餐太差了,整个醋都撒了 肉夹馍全都泡软了没法吃 凉皮没醋也没法吃 把外卖扔给我就跑了 送餐太差了,WAIMAI,0,5.0,5
装系统麻烦，至少要告知具体方法，比如要改BIOS中的硬盘IDE选项，非专业的人是想不到的，另外刻录机在读盘的时候震动非常大，我认为对硬盘肯定有损伤。,装系统麻烦 至少要告知具体方法 比如要改BIOS中的硬盘IDE选项 非专业的人是想不到的 另外刻录机在读盘的时候震动非常大 我认为对硬盘肯定有损伤,ChnSentiCorp,0,5.0,5
内存太小，偶配了2根“金条”，目前兼容。但不知道是内存不兼容还是什么，有时会听到硬盘“咔咔”运行的声音。预置系统下Office是2007试用版，偶自装2003，则每次启动弹出正版增值计划窗口，很麻烦！,内存太小 偶配了2根 金条 目前兼容 但不知道是内存不兼容还是什么 有时会听到硬盘 咔咔 运行的声音 预置系统下Office是2007试用版 偶自装2003 则每次启动弹出正版增值计划窗口 很麻烦,ChnSentiCorp,0,3.9,4
"这款电脑是M35系列,是今年的最新款,外观很漂亮,散热也很好,做工相当扎实.",这款电脑是M35系列 是今年的最新款 外观很漂亮 散热也很好 做工相当扎实,ChnSentiCorp,1,5.0,5
"送得特别快,饼味道一般",送得特别快 饼味道一般,WAIMAI,1,3.0,3
所谓升职，过程中掺杂了太多的勾心斗角，我自己不喜欢这样的风格，纯属个人观点。,所谓升职 过程中掺杂了太多的勾心斗角 我自己不喜欢这样的风格 纯属个人观点,ChnSentiCorp,0,4.1,4
求偶遇[爱你][做鬼脸] 我在这里:http://t.cn/zRPhyBd,求偶遇 爱你 做鬼脸 我在这里,WEIBO,1,2.5,2
炒作的那么热，可能只是我们的一厢情愿，宝宝平时最喜欢听故事的，可是对这套书她一点儿兴趣也没有。只能我看了，困啊...乏啊....我们家没有“外文”基因.....,炒作的那么热 可能只是我们的一厢情愿 宝宝平时最喜欢听故事的 可是对这套书她一点儿兴趣也没有 只能我看了 困啊 乏啊 我们家没有 外文 基因,ChnSentiCorp,0,5.0,5
最喜欢这张了[鼓掌][赞],最喜欢这张了 鼓掌 赞,WEIBO,1,5.0,5
菜在这儿 没发出去[哈哈][哈哈][哈哈],菜在这儿 没发出去 哈哈 哈哈 哈哈,WEIBO,1,5.0,5
转！救急！//@高诗语:@徐德亮 @愤怒的黄猫猫爱迟到 有人能协助我一下吗？很想救它[抓狂][泪],转 救急 有人能协助我一下吗 很想救它 抓狂 泪,WEIBO,0,4.4,4
劝大家不要入住这个酒店，号称四星的标准，可是房间内的物品非常抵挡，尤其是毛巾，还不如如家、锦江之星这种商务酒店的好，住进去之后真是大呼上当，除了海景标间的风景尚可，其他真的没法让人满意，我4月底入住，房间非常冷，打电话问酒店，给我的答复是现在没有暖风，让我多盖床被子，你说可笑不可笑？,劝大家不要入住这个酒店 号称四星的标准 可是房间内的物品非常抵挡 尤其是毛巾 还不如如家 锦江之星这种商务酒店的好 住进去之后真是大呼上当 除了海景标间的风景尚可 其他真的没法让人满意 我4月底入住 房间非常冷 打电话问酒店 给我的答复是现在没有暖风 让我多盖床被子 你说可笑不可笑,ChnSentiCorp,0,3.6,4
整体油腻，砂锅豆腐居然也放那么多油，吃完比饿着还难受,整体油腻 砂锅豆腐居然也放那么多油 吃完比饿着还难受,WAIMAI,0,5.0,5
送的超级慢，竟然还让我去楼下拿，从来没遇到这样的,送的超级慢 竟然还让我去楼下拿 从来没遇到这样的,WAIMAI,0,5.0,5
[赞][鼓掌]//@阜阳热线波哥://@阜阳热线荷风:我们#带着微博去旅行 #@阜阳热线传媒 @丹致2012 @阜阳热线走得更近 欣赏婺源的油菜花！,赞 鼓掌 欣赏婺源的油菜花,WEIBO,1,5.0,5
前台服务态度不好，不能替客户考虑，宾馆装修，噪音很大，,前台服务态度不好 不能替客户考虑 宾馆装修 噪音很大,ChnSentiCorp,0,4.8,5
哇哈哈哈哈哈[哈哈] ?怎知我都??欺?我老公[偷笑]//@全球热门排行榜:[酷],哇哈哈哈哈哈 哈哈 怎知我都 欺 我老公 偷笑,WEIBO,1,5.0,5
送餐速度慢，口味一般！,送餐速度慢 口味一般,WAIMAI,0,0.9,1
哎[泪],哎 泪,WEIBO,0,3.9,4
地理位置还可以，在西湖边上，附近有一些大排挡，饮食也比较方便。酒店服务很好，服务生和前台人员都很热情，房间大而整洁，价格性价比高，如果下次去西湖还会入住。,地理位置还可以 在西湖边上 附近有一些大排挡 饮食也比较方便 酒店服务很好 服务生和前台人员都很热情 房间大而整洁 价格性价比高 如果下次去西湖还会入住,ChnSentiCorp,1,5.0,5
嗜血的皇冠到昨天就算演完了，不过真挺感谢老吴来捧场~哈哈！[爱你],嗜血的皇冠到昨天就算演完了 不过真挺感谢老吴来捧场 哈哈 爱你,WEIBO,1,5.0,5
每天都会买上几杯，快递非常棒,每天都会买上几杯 快递非常棒,WAIMAI,1,1.1,1
"这个作家的书真的很一般,除非和她有交叉的经历,否则很难找到感觉.细腻是日本人的长处,但很平凡,并不动人.",这个作家的书真的很一般 除非和她有交叉的经历 否则很难找到感觉 细腻是日本人的长处 但很平凡 并不动人,ChnSentiCorp,0,5.0,5
本本很不错 性价比高 貌似nv的显卡没有ATI的强主要看上intel发热小,本本很不错 性价比高 貌似nv的显卡没有ATI的强主要看上intel发热小,ChnSentiCorp,1,5.0,5
味道不错，配送非常及时，好评！,味道不错 配送非常及时 好评,WAIMAI,1,5.0,5
价格实惠，配置还行了呵呵，装了VISTA SP2得分3.2！散热啊，比想象的好！一直45-49！没玩游戏,价格实惠 配置还行了呵呵 装了VISTA SP2得分3 2 散热啊 比想象的好 一直45 49 没玩游戏,ChnSentiCorp,1,5.0,5
作者真有英国人严谨的风格，提出观点、进行论述论证，尽管本人对物理学了解不深，但是仍然能感受到真理的火花。整本书的结构颇有特点，从当时（本书写于八十年代）流行的计算机话题引入，再用数学、物理学、宇宙学做必要的铺垫——这些内容占据了大部分篇幅，最后回到关键问题：电脑能不能代替人脑。和现在流行的观点相反，作者认为人的某种“洞察”是不能被算法模拟的。也许作者想说，人的灵魂是无可取代的。,作者真有英国人严谨的风格 提出观点 进行论述论证 尽管本人对物理学了解不深 但是仍然能感受到真理的火花 整本书的结构颇有特点 从当时 本书写于八十年代 流行的计算机话题引入 再用数学 物理学 宇宙学做必要的铺垫 这些内容占据了大部分篇幅 最后回到关键问题 电脑能不能代替人脑 和现在流行的观点相反 作者认为人的某种 洞察 是不能被算法模拟的 也许作者想说 人的灵魂是无可取代的,ChnSentiCorp,1,5.0,5
大排性价比不高,大排性价比不高,WAIMAI,0,0.0,0
被名字吸引，被别人的评论误导，买了回来，不知道有什么好笑，就是一本分类单词集，配了写不咸不淡的插图，不知道哪来体现出可以让你更容易记忆，有种上当的感觉！！！,被名字吸引 被别人的评论误导 买了回来 不知道有什么好笑 就是一本分类单词集 配了写不咸不淡的插图 不知道哪来体现出可以让你更容易记忆 有种上当的感觉,ChnSentiCorp,0,1.7,2
在携程订威龙原本看上了两点，一个是四星级别、一个是香港公司管理。住过之后发现名不副实。首先服务水平绝对没有香港服务的影子，即便是国内的中上等水平也谈不上。 第一天晚上就在洗手间里消灭了一个巨大的蟑螂，我想四星酒店应该不会有蟑螂客人吧。虽然有个游泳池，公开的开放时间是每天下午一点到七点，但是在这个时间内从来都是客人到前台要求开游泳池，前台临时找人才打开的，而且池水很冷，一般人能有勇气跳下去的不多，游泳池也因此形同虚设。游泳池的顶棚已经发霉或掉皮，看了让人不爽。 值得一提的倒是大堂的几个门童，因为酒店在小街里面，没有出租车，他们几次到大路上帮助客人打车。,在携程订威龙原本看上了两点 一个是四星级别 一个是香港公司管理 住过之后发现名不副实 首先服务水平绝对没有香港服务的影子 即便是国内的中上等水平也谈不上 第一天晚上就在洗手间里消灭了一个巨大的蟑螂 我想四星酒店应该不会有蟑螂客人吧 虽然有个游泳池 公开的开放时间是每天下午一点到七点 但是在这个时间内从来都是客人到前台要求开游泳池 前台临时找人才打开的 而且池水很冷 一般人能有勇气跳下去的不多 游泳池也因此形同虚设 游泳池的顶棚已经发霉或掉皮 看了让人不爽 值得一提的倒是大堂的几个门童 因为酒店在小街里面 没有出租车 他们几次到大路上帮助客人打车,ChnSentiCorp,0,5.0,5
百度的自送服务非常好，希望推广到每家店,百度的自送服务非常好 希望推广到每家店,WAIMAI,1,5.0,5
哈哈，今天是婉中的生日吗？祝福了~~//@王婉中babyfat: 哈哈哈谢谢晓哥~祝你蛇年越来越红~[哈哈][哈哈][哈哈][哈哈],哈哈 今天是婉中的生日吗 祝福了 哈哈哈谢谢晓哥 祝你蛇年越来越红 哈哈 哈哈 哈哈 哈哈,WEIBO,1,5.0,5
能不烧包吗?[泪]//@尚开红:[汗]好热啊 //@单行道111:表烧包了！呵呵,能不烧包吗 泪,WEIBO,0,4.5,4
面和粉的味道很赞啊，分量足，牛肉肥肠也给得多，豆干好大一块啊,面和粉的味道很赞啊 分量足 牛肉肥肠也给得多 豆干好大一块啊,WAIMAI,1,5.0,5
钢琴漆的外壳很容易脏，推荐大家用贴膜保护，市面上不少thinkpad的专用贴膜，贴出来的效果和t系列的磨砂表面如出一辙,钢琴漆的外壳很容易脏 推荐大家用贴膜保护 市面上不少thinkpad的专用贴膜 贴出来的效果和t系列的磨砂表面如出一辙,ChnSentiCorp,0,5.0,5
不能说没有一点点问题，但酒店所有员工都在用一种非常的热情给每一个客人以尽可能的服务，所以，我愿意把最高的评价给这个酒店。,不能说没有一点点问题 但酒店所有员工都在用一种非常的热情给每一个客人以尽可能的服务 所以 我愿意把最高的评价给这个酒店,ChnSentiCorp,1,5.0,5
好看自不必说了，文字流畅，读起来非常舒畅，只要没有杂事，可以一口气读下去，不觉累。好用是因为读史有“资治通鉴”之用。作者花了大量功夫在数据搜集和素材整理上，一些看似不起眼的数字，实则花费了大量心血。尽管如此，作者也不掉书袋，就这样信手拈来，很自然。作者是很有潜力成为“流行”史学家的，希望保持水准，不求出书数量。,好看自不必说了 文字流畅 读起来非常舒畅 只要没有杂事 可以一口气读下去 不觉累 好用是因为读史有 资治通鉴 之用 作者花了大量功夫在数据搜集和素材整理上 一些看似不起眼的数字 实则花费了大量心血 尽管如此 作者也不掉书袋 就这样信手拈来 很自然 作者是很有潜力成为 流行 史学家的 希望保持水准 不求出书数量,ChnSentiCorp,1,5.0,5
速度快快快，饭菜热乎,速度快快快 饭菜热乎,WAIMAI,1,4.2,4
在这个西部小城市能住上这样的酒店让我很欣喜，提供的免费接机服务方便了我的出行，地处市中心，购物很方便。早餐比较丰富，服务人员很热情。推荐大家也来试试，我想下次来这里我仍然会住这里。 补充点评 2008年8月15日 ： 还要特别感谢客房服务员，在我流鼻血时，送来加湿器，真的好感动,在这个西部小城市能住上这样的酒店让我很欣喜 提供的免费接机服务方便了我的出行 地处市中心 购物很方便 早餐比较丰富 服务人员很热情 推荐大家也来试试 我想下次来这里我仍然会住这里 补充点评 2008年8月15日 还要特别感谢客房服务员 在我流鼻血时 送来加湿器 真的好感动,ChnSentiCorp,1,5.0,5
一个番茄酱都没给我！还注明了让多带番茄酱,一个番茄酱都没给我 还注明了让多带番茄酱,WAIMAI,0,2.2,2
服务态度很好饮料很棒！,服务态度很好饮料很棒,WAIMAI,1,4.8,5
改名了啊！因为不想再二了[嘻嘻][嘻嘻]！,改名了啊 因为不想再二了 嘻嘻 嘻嘻,WEIBO,1,1.2,1
"东西不错,又把发票忘了",东西不错 又把发票忘了,WAIMAI,0,1.1,1
端庄耐看，不会过时，配置足够，物超所值。本人两天前4999时下的单，昨天下午最后截止日提的货，系统还没换，电池没充电，不过现在又有点资金，看中一款2530p，想把昨天拿的这款出手。想要的联系我，所以票据一应俱全，可在京东自提点验货，价格至少比现在网上的价格便宜。QQ：710959285，Mobile：13691477314。,端庄耐看 不会过时 配置足够 物超所值 本人两天前4999时下的单 昨天下午最后截止日提的货 系统还没换 电池没充电 不过现在又有点资金 看中一款2530p 想把昨天拿的这款出手 想要的联系我 所以票据一应俱全 可在京东自提点验货 价格至少比现在网上的价格便宜 QQ 710959285 Mobile 13691477314,ChnSentiCorp,1,5.0,5
虽然书名是“好妈妈胜过好老师”，其实对爸爸也有教育意义。书中理论结合实践，通过生活中的小事阐述如何正确的引导自己的孩子，从小培养孩子建立良好的性格。从书中看到，以往生活中经常见到的教育孩子的方式方法，很多并不是最好的，而且有些还是错误的，会在无形中给孩子树立坏的榜样，或前后矛盾的指导。个人认为该书可以把帮助爸爸妈妈确定教育孩子的正确方向，对爸爸妈妈本身也有教育意义，推荐大家看看。,虽然书名是 好妈妈胜过好老师 其实对爸爸也有教育意义 书中理论结合实践 通过生活中的小事阐述如何正确的引导自己的孩子 从小培养孩子建立良好的性格 从书中看到 以往生活中经常见到的教育孩子的方式方法 很多并不是最好的 而且有些还是错误的 会在无形中给孩子树立坏的榜样 或前后矛盾的指导 个人认为该书可以把帮助爸爸妈妈确定教育孩子的正确方向 对爸爸妈妈本身也有教育意义 推荐大家看看,ChnSentiCorp,1,5.0,5
房间一般，洗手间浴缸里的水有些下不去，标房是对着大堂餐厅开窗户的，晚上12点好象还有人用餐，放音乐，挺吵的．,房间一般 洗手间浴缸里的水有些下不去 标房是对着大堂餐厅开窗户的 晚上12点好象还有人用餐 放音乐 挺吵的,ChnSentiCorp,0,2.4,2
一般，价格味道不成比…,一般 价格味道不成比,WAIMAI,0,1.4,1
"前天入住,感觉没有上次好,2年前住过同一个房间,现在的设施也旧了,早餐也很差,停车场的人员服务也很次,下次不会选择住这里了,我觉得都没有如家舒服!",前天入住 感觉没有上次好 2年前住过同一个房间 现在的设施也旧了 早餐也很差 停车场的人员服务也很次 下次不会选择住这里了 我觉得都没有如家舒服,ChnSentiCorp,0,3.4,3
根本就没送,根本就没送,WAIMAI,0,1.7,2
这个价位的配置来说，很不错，上盖没想到是宝蓝色，显得精美。键盘设计比我以前见过的ACER来说也改变了,这个价位的配置来说 很不错 上盖没想到是宝蓝色 显得精美 键盘设计比我以前见过的ACER来说也改变了,ChnSentiCorp,1,5.0,5
我靠，我小时候有天看动画片信号就这样，愣是拍了半小时电视坚持看完了。 //@西小刀:渔民的精神是多么可嘉阿。[哈哈][哈哈] //@打鱼晒网: 字典里肿么定义“忠实”这个词儿的啊……不管了，反正就是用来形容你的！谢谢，@小小神21 以及像他一样此刻坐在电视机前面的广大渔民~【打鱼为渔民】,我靠 我小时候有天看动画片信号就这样 愣是拍了半小时电视坚持看完了 字典里肿么定义 忠实 这个词儿的啊 不管了 反正就是用来形容你的 谢谢 以及像他一样此刻坐在电视机前面的广大渔民 打鱼为渔民,WEIBO,1,5.0,5
太玄了，反而不可信。给爸妈买了有一个月了，还是全新的，完全不敢兴趣。我看那么多人追捧，一直建议他们看，可自己看了几页，也扔到了一边，浮夸-----,太玄了 反而不可信 给爸妈买了有一个月了 还是全新的 完全不敢兴趣 我看那么多人追捧 一直建议他们看 可自己看了几页 也扔到了一边 浮夸,ChnSentiCorp,0,2.6,3
送餐小哥辛苦了，大冷天的,送餐小哥辛苦了 大冷天的,WAIMAI,1,0.0,0
7道菜品都是由米其林厨师Anthony亲自设计的，绝对超值哦[鼓掌],7道菜品都是由米其林厨师Anthony亲自设计的 绝对超值哦 鼓掌,WEIBO,1,5.0,5
"还可以,不过第一次入住的时候没有送水果,这次送了,不过第二天把我第一天存的水果换了,虽然房务中心帮我换了两个苹果,不过一个坏的,不过总体还可以,听说马上要涨价了,因为听说评上了四星级,哎",还可以 不过第一次入住的时候没有送水果 这次送了 不过第二天把我第一天存的水果换了 虽然房务中心帮我换了两个苹果 不过一个坏的 不过总体还可以 听说马上要涨价了 因为听说评上了四星级 哎,ChnSentiCorp,1,5.0,5
送的非常慢，被转到另一个分店，结果分店都没有送，要我电话催了才现做的。,送的非常慢 被转到另一个分店 结果分店都没有送 要我电话催了才现做的,WAIMAI,0,2.3,2
@武汉达人会 请通报最新情况，谢谢！ //@嘻我有一个愿望:哭昏了周末是真想去武汉[泪][泪][泪][泪][泪][泪][泪] //@郝浩:时间没到吧，  //@磊磊0205:[哈哈]@郝浩,请通报最新情况 谢谢,WEIBO,1,5.0,5
"真泥马难吃。没有酱。一星都不想给,送的又慢",真泥马难吃 没有酱 一星都不想给 送的又慢,WAIMAI,0,3.8,4
我男人多敬业！二十四孝有没有！还在琢磨吃什么地时侯被告知航班取消！又给改了更早的航班。[泪][抓狂]不能一起午饭了！[失望]只好等我冬天回来了！北京~我又杀回来了。,我男人多敬业 二十四孝有没有 还在琢磨吃什么地时侯被告知航班取消 又给改了更早的航班 泪 抓狂 不能一起午饭了 失望 只好等我冬天回来了 北京 我又杀回来了,WEIBO,0,5.0,5
没想到已经凉了，比必胜宅送，差远了。起码那个是热的！,没想到已经凉了 比必胜宅送 差远了 起码那个是热的,WAIMAI,0,1.5,1
我到（小）布达拉宫啦，游客灰常多，木有喇嘛，木有信仰[抓狂],我到 小 布达拉宫啦 游客灰常多 木有喇嘛 木有信仰 抓狂,WEIBO,0,5.0,5
肥肉略多啊,肥肉略多啊,WAIMAI,1,3.9,4
海哥，我可以当做你在夸我么。。[衰]//@嘻哈包袱铺陈曦:兄弟人贵在有自知之明，你实在太贵啦,海哥 我可以当做你在夸我么 衰,WEIBO,0,1.2,1
