raw_text,cleaned_text,domain,sentiment,intensity,intensity_level
昨天我把这套书看完了，结尾我不是很喜欢有点太戏剧了，但对书中的主人公却是最好的安排，我去过新疆，但是因为时间太短加之新疆的地域有点过于广阔所以好多的地方都没去成，看完这本书之后我又有了去新疆的念头，也因为深深的喜欢上了这个帅哥和尚，也找了几本佛经看看，就是有点看不懂，慢慢来吧，小春继续你的写作，我支持你,昨天我把这套书看完了 结尾我不是很喜欢有点太戏剧了 但对书中的主人公却是最好的安排 我去过新疆 但是因为时间太短加之新疆的地域有点过于广阔所以好多的地方都没去成 看完这本书之后我又有了去新疆的念头 也因为深深的喜欢上了这个帅哥和尚 也找了几本佛经看看 就是有点看不懂 慢慢来吧 小春继续你的写作 我支持你,ChnSentiCorp,1,5.0,5
"#初走澳洲#布里斯班有着迷人的自然风光，很多小动物与人类十分亲近。在布里斯班西南约11公里处 ""龙柏考拉保护区Lone Pine Koala Sanctuary"" 是世界上最大的考拉保护区，坐落在风景宜人的河边公园内，今天抱了考拉，还有和袋鼠亲密接触,很开心的玩了一个下午。[太开心] #带着微博去旅行#",布里斯班有着迷人的自然风光 很多小动物与人类十分亲近 在布里斯班西南约11公里处 龙柏考拉保护区Lone Pine Koala Sanctuary 是世界上最大的考拉保护区 坐落在风景宜人的河边公园内 今天抱了考拉 还有和袋鼠亲密接触 很开心的玩了一个下午 太开心,WEIBO,1,5.0,5
反正每人最多限20次，转评。。。。//@H爱情拼图F: 上次的小王我猜的不是第一个，这次猜大王[抓狂],反正每人最多限20次 转评 上次的小王我猜的不是第一个 这次猜大王 抓狂,WEIBO,0,0.1,0
满意，速度也非常快。,满意 速度也非常快,WAIMAI,1,5.0,5
有点小辣，还不错，不过男生吃可能会太少,有点小辣 还不错 不过男生吃可能会太少,WAIMAI,1,2.7,3
挺好吃的，好吃不能怕贵，值得,挺好吃的 好吃不能怕贵 值得,WAIMAI,1,2.9,3
"量太大了,还算准时,喜欢黄太吉",量太大了 还算准时 喜欢黄太吉,WAIMAI,1,1.6,2
大份的超级大，里面好多大肉块,大份的超级大 里面好多大肉块,WAIMAI,1,0.8,1
真难吃，哪有五花肉啊?光是白菜和萝卜丝，这东西还好意思拿出来卖,真难吃 哪有五花肉啊 光是白菜和萝卜丝 这东西还好意思拿出来卖,WAIMAI,0,3.3,3
位置没有携程说的那么中心，距离天河购物中心开车约6-7分钟，走路的话就免了吧。 酒店设施和装修很一般，最多一个三星标准。 不会再选择这个地方住。,位置没有携程说的那么中心 距离天河购物中心开车约6 7分钟 走路的话就免了吧 酒店设施和装修很一般 最多一个三星标准 不会再选择这个地方住,ChnSentiCorp,0,1.1,1
色即是空，空即是色。。。。念给你听的！哈哈。。。 //@火车睡着了:[嘻嘻] 你看见什么了这是？口水都当啷下来了,色即是空 空即是色 念给你听的 哈哈 你看见什么了这是 口水都当啷下来了,WEIBO,1,1.7,2
曾经经历过车祸的人，心里多少都会有些阴影的，这一点偶深有体会......小厉一定是属于阴影还未散去那类人，所以对写意不系安全带的反映这么激烈！可怜了写意，还不明所以，以为这个皮笑肉不笑的家伙喜怒无常，阴情不定，真是惨！,曾经经历过车祸的人 心里多少都会有些阴影的 这一点偶深有体会 小厉一定是属于阴影还未散去那类人 所以对写意不系安全带的反映这么激烈 可怜了写意 还不明所以 以为这个皮笑肉不笑的家伙喜怒无常 阴情不定 真是惨,ChnSentiCorp,1,5.0,5
散热一般，鼠标有点小。 最大的问题是第一次开机就听到底部有一个风扇的声音不正常，特别响！ 打电话到京东客服，给我推到华硕的客服去了。。。 用手按了按，发现就是风扇的声音，还不知道怎么解决呢！,散热一般 鼠标有点小 最大的问题是第一次开机就听到底部有一个风扇的声音不正常 特别响 打电话到京东客服 给我推到华硕的客服去了 用手按了按 发现就是风扇的声音 还不知道怎么解决呢,ChnSentiCorp,0,3.2,3
阳光不是一般的充足吖[微风][微风][微风][咖啡]晒黑了算了[委屈][太开心][思考],阳光不是一般的充足吖 微风 微风 微风 咖啡 晒黑了算了 委屈 太开心 思考,WEIBO,1,1.6,2
[衰]@Sabrina海螃蟹 @Mr于川 //@向啥啥红: 忒神了～～,衰 忒神了,WEIBO,0,3.2,3
9元价格很实惠，米饭量少，吃不饱。,9元价格很实惠 米饭量少 吃不饱,WAIMAI,0,5.0,5
在临安还算是个不错的酒店，但是现在越来越差了。房间地毯非常脏；窗户隔音非常差，外面就是马路，只要有车就很吵；卫生间挂毛巾的地方都没有，除非台板下面；没有免费的饮用水；总台的服务很差，好像是你欠她的。不过也有好的方面：最近一次入住长话免费打，虽然我几乎不打；早餐不贵，而且很多健康食品。,在临安还算是个不错的酒店 但是现在越来越差了 房间地毯非常脏 窗户隔音非常差 外面就是马路 只要有车就很吵 卫生间挂毛巾的地方都没有 除非台板下面 没有免费的饮用水 总台的服务很差 好像是你欠她的 不过也有好的方面 最近一次入住长话免费打 虽然我几乎不打 早餐不贵 而且很多健康食品,ChnSentiCorp,0,0.1,0
[衰]其实台湾用大陆陌生交友软件用户比例相当高！@奇遇小精灵,衰 其实台湾用大陆陌生交友软件用户比例相当高,WEIBO,0,3.9,4
味道很不错，送来还是热的,味道很不错 送来还是热的,WAIMAI,1,3.3,3
送餐特别慢。等了快一个半小时。说好了有事有急事。还是等了好长时间,送餐特别慢 等了快一个半小时 说好了有事有急事 还是等了好长时间,WAIMAI,0,3.0,3
一、最显著的优点是电池使用时间长；二、配置比较齐全：无线、蓝牙、摄像必备的都有；三、做工还不错，烤漆的也比较漂亮；四、小巧便携，就一本杂志大小，一般书包就能装下；五、品牌还可以，网上的资料相对较全；六、一般情况下硬盘和风扇声音还不算太大。,一 最显著的优点是电池使用时间长 二 配置比较齐全 无线 蓝牙 摄像必备的都有 三 做工还不错 烤漆的也比较漂亮 四 小巧便携 就一本杂志大小 一般书包就能装下 五 品牌还可以 网上的资料相对较全 六 一般情况下硬盘和风扇声音还不算太大,ChnSentiCorp,1,5.0,5
不错，就是地三鲜油太大了,不错 就是地三鲜油太大了,WAIMAI,1,3.4,2
触屏上面有一个小突起，弄不掉，硬盘分区是225G+1G+10G，简直是搞笑,触屏上面有一个小突起 弄不掉 硬盘分区是225G 1G 10G 简直是搞笑,ChnSentiCorp,0,0.2,0
天啊，不要对小朋友这么狠[衰]  //@中秋月亮人:小象没长眼，大象没心肝~,天啊 不要对小朋友这么狠 衰,WEIBO,0,4.1,4
配送大哥很热情，东西很好吃,配送大哥很热情 东西很好吃,WAIMAI,1,5.0,5
货到手很慢 9号下的单付完款 16号下午才拿到货 EMS才三天 只能说货发的慢了 还有就是降价真的太快了吧 哎，小郁闷,货到手很慢 9号下的单付完款 16号下午才拿到货 EMS才三天 只能说货发的慢了 还有就是降价真的太快了吧 哎 小郁闷,ChnSentiCorp,0,2.9,3
"多收了2块钱,不知道为什么？",多收了2块钱 不知道为什么,WAIMAI,1,2.0,2
外观漂亮，在实体店见过，收到货的时候没失望。谁看都说不错。散热还行吧，因为用着散热器，也没去观察。,外观漂亮 在实体店见过 收到货的时候没失望 谁看都说不错 散热还行吧 因为用着散热器 也没去观察,ChnSentiCorp,1,3.5,3
煎饼口味偏淡，有点干，可以改进一下,煎饼口味偏淡 有点干 可以改进一下,WAIMAI,1,2.2,1
很速度，赞，奶茶也好喝。,很速度 赞 奶茶也好喝,WAIMAI,1,3.9,4
下楼梯做扶手滑下来摔了，把后脑勺磕出血！[泪]这些坏事小时全干过！忏悔！[泪] //@台词丶音乐丶电影:几乎全中[偷笑],下楼梯做扶手滑下来摔了 把后脑勺磕出血 泪 这些坏事小时全干过 忏悔 泪,WEIBO,0,5.0,5
很好吃，忘记拍照了～,很好吃 忘记拍照了,WAIMAI,1,2.2,2
包装很好，味道也不错，如果再有点菜叶就更好了，都是肉吃到最后有点腻,包装很好 味道也不错 如果再有点菜叶就更好了 都是肉吃到最后有点腻,WAIMAI,1,5.0,5
[耶]mubarek bolsun //@Zubayde--Tursun: mubarek bolsun @Mominjan_Ablikim aka...[鼓掌][鼓掌][鼓掌],耶 mubarek bolsun mubarek bolsun aka 鼓掌 鼓掌 鼓掌,WEIBO,1,5.0,5
尼玛是生的，为了快也不能这样啊！！,尼玛是生的 为了快也不能这样啊,WAIMAI,0,2.6,3
[心][心][心] //@大连兜兜:我爱大连我爱你！我们会继续每周六走起的[嘻嘻][嘻嘻][嘻嘻],心 心 心,WEIBO,1,0.3,0
//@女人天生爱美丽: 你是否这样爱过一个人[泪]@几米漫画世界,你是否这样爱过一个人 泪,WEIBO,0,2.8,3
速度快態度好,速度快態度好,WAIMAI,1,2.6,3
肥牛一股羊肉味，真是肥，吃恶心了…面基本没味儿！,肥牛一股羊肉味 真是肥 吃恶心了 面基本没味儿,WAIMAI,0,2.6,3
这书籍图片繁琐 翻译的质量也普通 我家小孩子也不怎么喜欢看人家英文的用字用语都是牙牙学语阶段的 翻译的很成人化,这书籍图片繁琐 翻译的质量也普通 我家小孩子也不怎么喜欢看人家英文的用字用语都是牙牙学语阶段的 翻译的很成人化,ChnSentiCorp,0,3.7,4
来呀 //@荆紫: 这不是上次，我们吃饭的地方嘛？我也有吃相的照片，要不要上？[嘻嘻] //@野山狐儿:馋馋山东父老乡亲[哈哈],来呀 这不是上次 我们吃饭的地方嘛 我也有吃相的照片 要不要上 嘻嘻,WEIBO,1,1.8,4
[鼓掌]最后亮了。。。//@高跟鞋恋语: 菲律宾，一张图,鼓掌 最后亮了 菲律宾 一张图,WEIBO,1,2.3,2
"房间是新装修的,用的是浅色调,感觉很温馨,布局较合理,显的比较宽敞.酒店选用的布草很讲究,放在手里感觉到厚实,柔软.服务周到,特别是本人出差带的衣服较多,服务员可以考虑客人的实际需要,随时增加衣架.酒店的饭菜做的有特色,去过不同的楼层,都是满意而归.虽然酒店在细节上有过人之处,但如果在某些地方再改进一下,完全可以和当地的四,五星酒店媲美,如卫生间放置小挂钩可以挂",房间是新装修的 用的是浅色调 感觉很温馨 布局较合理 显的比较宽敞 酒店选用的布草很讲究 放在手里感觉到厚实 柔软 服务周到 特别是本人出差带的衣服较多 服务员可以考虑客人的实际需要 随时增加衣架 酒店的饭菜做的有特色 去过不同的楼层 都是满意而归 虽然酒店在细节上有过人之处 但如果在某些地方再改进一下 完全可以和当地的四 五星酒店媲美 如卫生间放置小挂钩可以挂,ChnSentiCorp,1,5.0,5
看起来真心胖！[抓狂][抓狂][抓狂] //@Baker_Street_焙客街:撒花撒花！[哈哈][哈哈][哈哈],看起来真心胖 抓狂 抓狂 抓狂,WEIBO,1,1.9,2
本机预装的Vista跟瑞星杀软不兼容，蓝屏，不能进入系统，不能自行卸载！！千万小心别装，用卡巴可以。,本机预装的Vista跟瑞星杀软不兼容 蓝屏 不能进入系统 不能自行卸载 千万小心别装 用卡巴可以,ChnSentiCorp,0,2.7,3
回复@一串儿金子:露营公园门票两张你中奖喽 恭喜[嘻嘻] //@一串儿金子:给我抢两张,回复 恭喜 嘻嘻,WEIBO,1,2.7,2
美丽的红月亮，我和八喜一起！[亲亲],美丽的红月亮 我和八喜一起 亲亲,WEIBO,1,5.0,3
一个同事向我推荐这本书，于是我满怀希望地跟当当订货，结果苦等了两周之后，寄来的东西根本不是这本书，他们又一次把货发错了，我退货之后至今仍未收到那本书，相当的郁闷啊！,一个同事向我推荐这本书 于是我满怀希望地跟当当订货 结果苦等了两周之后 寄来的东西根本不是这本书 他们又一次把货发错了 我退货之后至今仍未收到那本书 相当的郁闷啊,ChnSentiCorp,0,5.0,5
卷饼不错好吃，粥一般,卷饼不错好吃 粥一般,WAIMAI,1,4.2,4
好吃，肉很多，连续两天都吃这个,好吃 肉很多 连续两天都吃这个,WAIMAI,1,1.2,1
薯条皮了，奶酪棒没味道,薯条皮了 奶酪棒没味道,WAIMAI,1,2.4,2
"煎饼好吃,外卖速度快",煎饼好吃 外卖速度快,WAIMAI,1,4.1,4
一如既往，今天的状况理解,一如既往 今天的状况理解,WAIMAI,1,0.6,1
"还可以,有点干。",还可以 有点干,WAIMAI,1,0.8,1
#书写温暖# 真想和你不期而遇。[嘻嘻] 详情:http://t.cn/zjClOJM,真想和你不期而遇 嘻嘻 详情,WEIBO,1,4.4,4
之前晚归晚，至少还能接受，这可好，11点20订，两个多小时才到，送来了都该上班了，都没有时间吃了，下次不敢订了,之前晚归晚 至少还能接受 这可好 11点20订 两个多小时才到 送来了都该上班了 都没有时间吃了 下次不敢订了,WAIMAI,0,2.5,2
出门，过马路，上人行横道，怎么就摔出去了？整个人扑倒在地，包包飞出老远…[衰][泪],出门 过马路 上人行横道 怎么就摔出去了 整个人扑倒在地 包包飞出老远 衰 泪,WEIBO,0,5.0,5
买书如山倒，读书如抽丝[失望],买书如山倒 读书如抽丝 失望,WEIBO,0,0.8,1
说是12:10分到，结果1点才送来！两个小时才吃上啊！,说是12 10分到 结果1点才送来 两个小时才吃上啊,WAIMAI,0,2.1,2
这本书不象宣传里说得那么好，买到家以后，翻了翻就没有兴趣了。本来是想买回来，让小孩学习英语的，拿到书以后，竟然是中文夹着英语单词，这种脱离文章来学习英文单词的方法，我是不认同的。,这本书不象宣传里说得那么好 买到家以后 翻了翻就没有兴趣了 本来是想买回来 让小孩学习英语的 拿到书以后 竟然是中文夹着英语单词 这种脱离文章来学习英文单词的方法 我是不认同的,ChnSentiCorp,0,1.1,4
"石锅拌饭必须用石锅吃,其它的饭也必须趁热,外卖送过来很难吃",石锅拌饭必须用石锅吃 其它的饭也必须趁热 外卖送过来很难吃,WAIMAI,0,2.6,3
[哈哈] 见怪不怪[哈哈][嘻嘻],哈哈 见怪不怪 哈哈 嘻嘻,WEIBO,1,5.0,5
[泪]我同事这条微博也@了我???//@多向度C: @张丽华larissa @m265,泪 我同事这条微博也,WEIBO,0,1.9,2
当一本教科书看吧，也只适合职场菜鸟，看不出任何价值，亏得这么多人给好评。当小说看吧，文笔实在不怎么样，而且超讨厌书里的女主人公，看着挺完美，实际上骨子里透着股自以为是的上海小女人形象。,当一本教科书看吧 也只适合职场菜鸟 看不出任何价值 亏得这么多人给好评 当小说看吧 文笔实在不怎么样 而且超讨厌书里的女主人公 看着挺完美 实际上骨子里透着股自以为是的上海小女人形象,ChnSentiCorp,0,5.0,5
小屋经历了“水漫金山”之后，窗外的雨又淅淅沥沥的下起来~雨天总是很容易让人陷入沉思~昨晚没开电脑，今早一看邮件N封待处理[抓狂] 疯狂的一周开始了,小屋经历了 水漫金山 之后 窗外的雨又淅淅沥沥的下起来 雨天总是很容易让人陷入沉思 昨晚没开电脑 今早一看邮件N封待处理 抓狂 疯狂的一周开始了,WEIBO,0,1.1,1
机器性能不错。性价比比较高。还送1G内存， 这样就成了2G内存了。跑Vista也行，不过vista占用系统资源比较打，只是做的比较炫而已，建议安装win xp或者 win 7 beta版。,机器性能不错 性价比比较高 还送1G内存 这样就成了2G内存了 跑Vista也行 不过vista占用系统资源比较打 只是做的比较炫而已 建议安装win xp或者 win 7 beta版,ChnSentiCorp,1,3.7,4
"就一汉堡俩小时送到,点餐页面标注30分钟,逗呢？要不是看送餐的是个小姑娘挺不容易,我真是…",就一汉堡俩小时送到 点餐页面标注30分钟 逗呢 要不是看送餐的是个小姑娘挺不容易 我真是,WAIMAI,0,0.9,1
我订的是套餐，怎么只给我送单点的？,我订的是套餐 怎么只给我送单点的,WAIMAI,1,1.2,1
不太好吃…,不太好吃,WAIMAI,1,0.1,0
送餐用了一个小时，一个小时，什么鬼，乌龟都到了，菜还油的要死，我点的炒饭，一堆酱油，只能看到黑乎乎的一坨，是一坨!!!!,送餐用了一个小时 一个小时 什么鬼 乌龟都到了 菜还油的要死 我点的炒饭 一堆酱油 只能看到黑乎乎的一坨 是一坨,WAIMAI,0,5.0,5
本来买来送人的。让我小孩发现了，喜欢得不得了，硬是刨了几个晚上把它看完，还舍不得送人。首先，书的质量很不错。第二，看得出编者很用心整理，真的是小朋友读本，文字简洁易懂。第三，每个故事后都附注说明故事所属的民族，还有讲述人、搜集人等，丰富了故事的背景知识。第四，插图精美，很有特色，让小朋友发挥了无限想象。附带说明，适合二年级以上小朋友阅读，因为没有拼音的。,本来买来送人的 让我小孩发现了 喜欢得不得了 硬是刨了几个晚上把它看完 还舍不得送人 首先 书的质量很不错 第二 看得出编者很用心整理 真的是小朋友读本 文字简洁易懂 第三 每个故事后都附注说明故事所属的民族 还有讲述人 搜集人等 丰富了故事的背景知识 第四 插图精美 很有特色 让小朋友发挥了无限想象 附带说明 适合二年级以上小朋友阅读 因为没有拼音的,ChnSentiCorp,1,5.0,5
战友们要支持豪哥的系列书，希望豪哥继续将自己的心得体会表达出来，让战友们的技术得到提高！,战友们要支持豪哥的系列书 希望豪哥继续将自己的心得体会表达出来 让战友们的技术得到提高,ChnSentiCorp,1,5.0,5
哈哈，太逗了，搬石头砸自己脚的家伙傻眼了~[哈哈] //@李小妮:哈哈哈，有人截屏,哈哈 太逗了 搬石头砸自己脚的家伙傻眼了 哈哈,WEIBO,1,3.1,3
这本是依晨的求学日记，安排得非常紧凑的纽约客生活却充实至极通读完，会觉得这个女孩子比电视中、比想象中更真实，更贴近我们的生活。依晨对新知识的渴望和对新生活的期待，让我也觉得读书真的是一件非常快乐、非常带劲的事情呢！果然，要经常看一些可以鞭策自己的书籍啊~虽然很多人说明星的书很多都是代笔的，但是，我觉得那么真实的感受，怎么可能是代笔的呢！支持依晨——因为你的文字！,这本是依晨的求学日记 安排得非常紧凑的纽约客生活却充实至极通读完 会觉得这个女孩子比电视中 比想象中更真实 更贴近我们的生活 依晨对新知识的渴望和对新生活的期待 让我也觉得读书真的是一件非常快乐 非常带劲的事情呢 果然 要经常看一些可以鞭策自己的书籍啊 虽然很多人说明星的书很多都是代笔的 但是 我觉得那么真实的感受 怎么可能是代笔的呢 支持依晨 因为你的文字,ChnSentiCorp,1,5.0,5
到敦煌入住这个酒店吃住行都方便，适合驴友。,到敦煌入住这个酒店吃住行都方便 适合驴友,ChnSentiCorp,1,4.3,4
不值得这个价 装修很一般 酒店外是烧烤一条街 早餐非常简陋，没啥吃的。下次决不选择它。 连申请延迟退房都不肯,不值得这个价 装修很一般 酒店外是烧烤一条街 早餐非常简陋 没啥吃的 下次决不选择它 连申请延迟退房都不肯,ChnSentiCorp,0,4.4,4
半个多月过去了，我还没收到书呀？？怎么回事？？？？什么时候收到书？？？？,半个多月过去了 我还没收到书呀 怎么回事 什么时候收到书,ChnSentiCorp,0,2.5,2
#中联大厦#[哈哈] 烟花三月下扬州，我说不如到武夷，人间四月芳菲尽，我说不如到桐木！@上海红骏茶业 我点评了http://t.cn/z8A4yHa,哈哈 烟花三月下扬州 我说不如到武夷 人间四月芳菲尽 我说不如到桐木 我点评了,WEIBO,1,4.3,4
俩角度了，看来不是蜡像[晕],俩角度了 看来不是蜡像 晕,WEIBO,0,3.1,3
菜量太少，味道还可以,菜量太少 味道还可以,WAIMAI,0,2.2,2
"送了一个小时四十分钟,催了无数遍,我第一次点外卖,气到发飙,垃圾正一味,我在家都差不多饿死,送到了全部汤都洒了,整个袋子都是油,这么垃圾的外卖第一次遇到,做不好外卖就不要做，垃圾！差评！这辈子都不会踏进你们店一步！恶",送了一个小时四十分钟 催了无数遍 我第一次点外卖 气到发飙 垃圾正一味 我在家都差不多饿死 送到了全部汤都洒了 整个袋子都是油 这么垃圾的外卖第一次遇到 做不好外卖就不要做 垃圾 差评 这辈子都不会踏进你们店一步 恶,WAIMAI,0,5.0,5
[偷笑]帝都更有爱么？不见得！但帝都有你们[爱你][心]//@798树上咖啡: @马小曦 有看到吗？还是来帝都吧。,偷笑 帝都更有爱么 不见得 但帝都有你们 爱你 心 有看到吗 还是来帝都吧,WEIBO,1,3.8,4
收到这本书后，又一鼓作气的看了一遍，现在放在床头，时不时还会在翻阅几页，里面的每个小情节都会给自己带来好心情。。。,收到这本书后 又一鼓作气的看了一遍 现在放在床头 时不时还会在翻阅几页 里面的每个小情节都会给自己带来好心情,ChnSentiCorp,1,3.6,4
米粉份量比以前少，没以前好了,米粉份量比以前少 没以前好了,WAIMAI,0,3.0,3
以前经常参与好多有奖竞赛，就经常遇到有关数独的题。前一段看到一部香港的新片，其中的主教在坐公交车的时候，就在那里答数独题，觉得也是一种境界。工作之余闲来无事，突发灵感在当当定了四本数独的书，家里床头一本、车里一本、办公室一本，手里余下这本也已经有主了——归我儿子了。开发智力，锻炼逻辑、推理能力！随手带一本，在路上、在家里、在工作之余、在任何闲暇时段尽情娱乐吧！,以前经常参与好多有奖竞赛 就经常遇到有关数独的题 前一段看到一部香港的新片 其中的主教在坐公交车的时候 就在那里答数独题 觉得也是一种境界 工作之余闲来无事 突发灵感在当当定了四本数独的书 家里床头一本 车里一本 办公室一本 手里余下这本也已经有主了 归我儿子了 开发智力 锻炼逻辑 推理能力 随手带一本 在路上 在家里 在工作之余 在任何闲暇时段尽情娱乐吧,ChnSentiCorp,1,1.3,1
电池的容量较小，也就最多2个小时左右的使用时间。集成的显卡稍微弱一些。,电池的容量较小 也就最多2个小时左右的使用时间 集成的显卡稍微弱一些,ChnSentiCorp,0,5.0,5
长期两地分居，求咬！@小媛lennox//@油么腻LV:俺被咬过????[泪] // @Stray茱蒂 ：是幂幂么[衰],长期两地分居 求咬 是幂幂么 衰,WEIBO,0,2.8,4
"凤梨太生，不甜。,蜜桔，一点都不甜。",凤梨太生 不甜 蜜桔 一点都不甜,WAIMAI,0,0.3,0
这都是美好的梦。。//@数据挖掘学习交流站: 书写历史 这个我赞同//@数据化管理: [哈哈] 统计局工作真的很神圣！很纯洁！,这都是美好的梦 书写历史 这个我赞同 哈哈 统计局工作真的很神圣 很纯洁,WEIBO,1,5.0,5
[哈哈][汗][汗][汗],哈哈 汗 汗 汗,WEIBO,1,0.2,0
"我明明注明不吃辣的，还是放了辣椒。都浪费了,很生气！！！",我明明注明不吃辣的 还是放了辣椒 都浪费了 很生气,WAIMAI,0,4.5,4
同事说：“我们的JS是规范代码，全站修改不可能”。合作方说：“我们的加密模块式购买的，没有源代码，改不了”。[伤心]站在双方的立场想，都各自有理。好吧，我觉得我真的算是能做的全部做了，能骚扰的也全部骚扰了。[蜡烛],同事说 我们的JS是规范代码 全站修改不可能 合作方说 我们的加密模块式购买的 没有源代码 改不了 伤心 站在双方的立场想 都各自有理 好吧 我觉得我真的算是能做的全部做了 能骚扰的也全部骚扰了 蜡烛,WEIBO,0,1.8,2
肉皮没弄干净，都渣嘴,肉皮没弄干净 都渣嘴,WAIMAI,0,1.4,1
"歪着拿过来的,猪排全洒出来了,差评",歪着拿过来的 猪排全洒出来了 差评,WAIMAI,0,2.6,3
我是3月6日入住的，当时查看了网友对其他酒店的评语，都不怎么样，选择这家是因为当时还没有任何评语。但结果是一样很差，根本不够四星，房间的衣柜里还有蟑螂，我当场拍死了一只。298元/晚绝对不值，和成都相比，价格相等，服务和设备相差太远，下次不会住那里了，如果可能，最好回成都住，绵阳-成都车程只有1小时45分钟。,我是3月6日入住的 当时查看了网友对其他酒店的评语 都不怎么样 选择这家是因为当时还没有任何评语 但结果是一样很差 根本不够四星 房间的衣柜里还有蟑螂 我当场拍死了一只 298元 晚绝对不值 和成都相比 价格相等 服务和设备相差太远 下次不会住那里了 如果可能 最好回成都住 绵阳 成都车程只有1小时45分钟,ChnSentiCorp,0,0.3,0
党的恩情比天高[泪],党的恩情比天高 泪,WEIBO,0,0.9,1
味道不错，份量够足，速度也快，态度好。,味道不错 份量够足 速度也快 态度好,WAIMAI,1,5.0,5
散热技术，防滚架，金属铰链，关盖卡扣，合金机身，就连thinkpad的小红帽都抄袭，变成了小蓝帽，,散热技术 防滚架 金属铰链 关盖卡扣 合金机身 就连thinkpad的小红帽都抄袭 变成了小蓝帽,ChnSentiCorp,0,2.8,3
我到（小）布达拉宫啦，游客灰常多，木有喇嘛，木有信仰[抓狂],我到 小 布达拉宫啦 游客灰常多 木有喇嘛 木有信仰 抓狂,WEIBO,0,5.0,5
vista旗舰版安装比较顺利，不过驱动盘里面的无线网卡驱动不对，按照前面一些朋友说的型号 NE771，去网上下载了来，装上，顺利~~ 还有就是发热似乎比较大，夏天用起来有点燥热，呵呵呵……,vista旗舰版安装比较顺利 不过驱动盘里面的无线网卡驱动不对 按照前面一些朋友说的型号 NE771 去网上下载了来 装上 顺利 还有就是发热似乎比较大 夏天用起来有点燥热 呵呵呵,ChnSentiCorp,0,1.8,2
[泪] 一身肥肉丫//@肖楠://@我是筱爷:  @胖萌萌0 哈哈哈,泪 一身肥肉丫 哈哈哈,WEIBO,0,1.6,2
什么生活质量啊，心酸[泪]//@天马行空V88: 心酸、落泪！//@老尹微谈: [给力]//@??每欣晴: 回复@它的爷爷:?说的真言！[赞] //@它的爷爷:想说勤俭致“富“吗？我怎么想到“朱门酒肉臭，路有买房奴“呢？,什么生活质量啊 心酸 泪 心酸 落泪 给力 回复,WEIBO,0,5.0,0
一点小遗憾，笔记本bios设置里面硬盘出场设置不能直接安装xp，需要改一下，我想许多入门玩家会着急一下下。。。,一点小遗憾 笔记本bios设置里面硬盘出场设置不能直接安装xp 需要改一下 我想许多入门玩家会着急一下下,ChnSentiCorp,0,0.2,0
欢迎凑热闹[鼓掌],欢迎凑热闹 鼓掌,WEIBO,1,4.8,5
因为这是本很多人都说好的书，我才买来看的，也许是余华写的东东和我本人的套路完全相克吧，我觉得他这书写得差劲极了，我个人感觉他有点模仿王小波，但是那种控制文字的能力差得远，所以不伦不类的，非常后悔买这书。,因为这是本很多人都说好的书 我才买来看的 也许是余华写的东东和我本人的套路完全相克吧 我觉得他这书写得差劲极了 我个人感觉他有点模仿王小波 但是那种控制文字的能力差得远 所以不伦不类的 非常后悔买这书,ChnSentiCorp,0,2.9,3
在微信上面集赞得到的奖品。波风走起! 那颗糖是我蹭吃滴![哈哈][哈哈][哈哈],在微信上面集赞得到的奖品 波风走起 那颗糖是我蹭吃滴 哈哈 哈哈 哈哈,WEIBO,1,5.0,5
她以为她是谁？！[哈哈],她以为她是谁 哈哈,WEIBO,1,0.9,1
[赞][赞][赞]一步一个脚印走出来的公益路。 //@区建业:这是我十年来从几十个会员到现在3000多会员，共筹得约1.5亿，帮助过300多万人次的救助的成果，这不是终点而是起点，豉励我们走得更远。服务的世界、由我开始！  //@小钢姐love:[鼓掌][鼓掌][赞][赞],赞 赞 赞 一步一个脚印走出来的公益路,WEIBO,1,5.0,5
//@鲁盾V: #鲁盾杂侃#/当眼冒金星，饥肠辘辘，腹中雷鸣之时，哭泣的不是红柳、梭梭，而是你自己！/@天山红盾: 红柳和梭梭在哭泣[泪]//@中国新疆:额滴那个亲娘啊丫，介个比满汉全席实惠多鸟。,当眼冒金星 饥肠辘辘 腹中雷鸣之时 哭泣的不是红柳 梭梭 而是你自己 红柳和梭梭在哭泣 泪,WEIBO,0,5.0,4
15.4的屏幕1280*800的分辨率低了；XP驱动不全，希望华硕能出XP的驱动，显卡的优势不明显，没有想象中的强劲，屏幕发白，不加电池的情况下电源指示灯一直闪烁，电源适配器太热了,15 4的屏幕1280 800的分辨率低了 XP驱动不全 希望华硕能出XP的驱动 显卡的优势不明显 没有想象中的强劲 屏幕发白 不加电池的情况下电源指示灯一直闪烁 电源适配器太热了,ChnSentiCorp,0,2.0,2
"东西略贵,那么一点牛肉26,在超市26能买好大一块酱牛肉",东西略贵 那么一点牛肉26 在超市26能买好大一块酱牛肉,WAIMAI,0,0.4,0
晚了，都糟了,晚了 都糟了,WAIMAI,0,2.7,3
"阅读此书,本意是想增加点知识,了解自我的,可是结果目的没有达到,文字冗长,内容也不喜欢,感觉不爽~",阅读此书 本意是想增加点知识 了解自我的 可是结果目的没有达到 文字冗长 内容也不喜欢 感觉不爽,ChnSentiCorp,0,2.1,2
